,layer,method,number,accuracy,maxdepth
3598,model.node_s2s,SAE,96,0.9576719576719577,4
3599,model.output_proj.layers.2,baseline,15,0.9949748743718593,4
3600,model.state_encoder.layers.1,SAE,43,0.9849246231155779,4
3601,model.node_s2s,SAE,136,0.9510869565217391,4
3602,model.edge_s2s,SAE,189,0.8808290155440415,4
3603,model.blocks.2.activation,baseline,10,0.9847715736040609,4
3604,model.blocks.2.activation,SAE,22,0.98989898989899,4
3605,model.node_s2s,SAE,173,0.973404255319149,4
3606,model.edge_s2s,baseline,33,0.9685863874345549,4
3607,model.edge_s2s,SAE,57,0.921875,4
3608,model.state_encoder.layers.1,SOM,3,0.9935483870967742,4
3609,model.edge_s2s,SAE,97,0.90625,4
3610,model.blocks.1.activation,SAE,7,0.9795918367346939,4
3611,model.blocks.0.activation,baseline,7,0.8723404255319149,4
3612,model.edge_s2s,baseline,35,0.9444444444444444,4
3613,model.edge_s2s,SAE,27,0.9144385026737968,4
3614,model.node_s2s,SAE,20,0.9,4
3615,model.blocks.1.activation,SAE,4,0.9315789473684211,4
3616,model.node_s2s,baseline,23,0.9878787878787879,4
3617,model.output_proj.layers.2,SAE,31,0.9076923076923077,4
3618,model.output_proj.layers.2,SAE,7,0.9748743718592965,4
3619,model.node_s2s,SAE,104,0.9845360824742269,4
3620,model.edge_s2s,SAE,61,0.923469387755102,4
3621,model.node_s2s,SAE,68,0.9740932642487047,4
3622,model.node_s2s,SAE,5,0.9797979797979798,4
3623,model.blocks.0.activation,SOM,10,1.0,4
3624,model.blocks.0.activation,SAE,31,0.9109947643979057,4
3625,model.edge_s2s,SOM,3,1.0,4
3626,model.node_s2s,SOM,24,1.0,4
3627,model.output_proj.layers.2,SAE,17,0.9381443298969072,4
3628,model.node_s2s,SAE,67,0.995,4
3629,model.blocks.1.activation,SAE,45,0.9742268041237113,4
3630,model.edge_s2s,SAE,139,0.923469387755102,4
3631,model.node_s2s,SAE,134,0.9789473684210527,4
3632,model.node_s2s,SAE,24,0.9739583333333334,4
3633,model.blocks.1.activation,SAE,43,0.9175257731958762,4
3634,model.node_s2s,SAE,91,0.968421052631579,4
3635,model.edge_s2s,SAE,127,0.9642857142857143,4
3636,model.edge_s2s,SAE,121,0.9322916666666666,4
3637,model.output_proj.layers.2,SAE,42,1.0,4
3638,model.blocks.1.activation,SOM,24,1.0,4
3639,model.edge_s2s,SAE,104,0.9743589743589743,4
3640,model.edge_s2s,SAE,174,0.9685863874345549,4
3641,model.node_s2s,SAE,39,0.9841269841269841,4
3642,model.blocks.1.activation,SAE,30,0.9128205128205128,4
3643,model.node_s2s,SAE,106,0.9637305699481865,4
3644,model.node_s2s,baseline,7,1.0,4
3645,model.blocks.1.activation,SAE,20,0.9095477386934674,4
3646,model.node_s2s,baseline,4,0.9947916666666666,4
3647,model.blocks.0.activation,SOM,18,1.0,4
3648,model.node_s2s,SAE,33,0.9629629629629629,4
3649,model.blocks.0.activation,SOM,23,1.0,4
3650,model.blocks.2.activation,SAE,16,0.9536082474226805,4
3651,model.edge_s2s,baseline,22,1.0,4
3652,model.edge_s2s,SAE,16,0.9444444444444444,4
3653,model.blocks.0.activation,SAE,36,1.0,4
3654,model.node_s2s,SAE,172,0.8924731182795699,4
3655,model.node_s2s,baseline,3,0.9047619047619048,4
3656,model.blocks.2.activation,SAE,21,1.0,4
3657,model.node_s2s,SAE,179,0.9742268041237113,4
3658,model.node_s2s,SAE,71,0.9739583333333334,4
3659,model.edge_s2s,SAE,43,0.844559585492228,4
3660,model.blocks.2.activation,SAE,14,0.9848484848484849,4
3661,model.node_s2s,baseline,53,0.9387755102040817,4
3662,model.node_s2s,baseline,13,0.9748743718592965,4
3663,model.edge_s2s,SAE,24,0.8974358974358975,4
3664,model.blocks.2.activation,SOM,5,1.0,4
3665,model.edge_s2s,SAE,22,0.9685863874345549,4
3666,model.output_proj.layers.2,SOM,4,1.0,4
3667,model.edge_s2s,SAE,81,0.9635416666666666,4
3668,model.output_proj.layers.2,SAE,34,0.9141414141414141,4
3669,model.edge_s2s,baseline,32,0.914572864321608,4
3670,model.blocks.1.activation,baseline,9,0.9847715736040609,4
3671,model.node_s2s,SAE,61,0.956989247311828,4
3672,model.blocks.2.activation,SAE,8,0.9797979797979798,4
3673,model.blocks.2.activation,SOM,8,0.9736842105263158,4
3674,model.edge_s2s,SAE,58,0.8052631578947368,4
3675,model.node_s2s,SAE,116,0.9794871794871794,4
3676,model.node_s2s,SAE,83,0.9489795918367347,4
3677,model.blocks.1.activation,SAE,5,0.9583333333333334,4
3678,model.state_encoder.layers.1,SAE,14,0.8571428571428571,4
3679,model.state_encoder.layers.1,SAE,11,0.9336734693877551,4
3680,model.blocks.2.activation,SAE,46,0.9744897959183674,4
3681,model.blocks.0.activation,SAE,30,0.9949748743718593,4
3682,model.blocks.0.activation,SAE,44,0.9289340101522843,4
3683,model.output_proj.layers.2,SAE,36,0.9743589743589743,4
3684,model.blocks.2.activation,baseline,5,0.9846153846153847,4
3685,model.edge_s2s,SAE,150,0.824468085106383,4
3686,model.node_s2s,SAE,51,0.9396984924623115,4
3687,model.blocks.0.activation,SOM,15,1.0,4
3688,model.node_s2s,SAE,112,0.9572192513368984,4
3689,model.edge_s2s,SAE,86,0.953125,4
3690,model.edge_s2s,baseline,27,1.0,4
3691,model.edge_s2s,SAE,19,0.9739583333333334,4
3692,model.edge_s2s,SAE,79,0.8592964824120602,4
3693,model.blocks.1.activation,SAE,21,0.9333333333333333,4
3694,model.edge_s2s,SAE,106,0.9378238341968912,4
3695,model.node_s2s,baseline,59,0.964824120603015,4
3696,model.blocks.2.activation,SOM,23,1.0,4
3697,model.state_encoder.layers.1,SAE,23,0.9849246231155779,4
3698,model.node_s2s,baseline,0,1.0,4
3699,model.node_s2s,SAE,81,0.967032967032967,4
3700,model.edge_s2s,SAE,108,0.8936170212765957,4
3701,model.edge_s2s,SAE,92,0.8489583333333334,4
3702,model.output_proj.layers.2,SOM,17,0.9943181818181818,4
3703,model.edge_s2s,SAE,149,0.865979381443299,4
3704,model.output_proj.layers.2,SAE,22,0.8911917098445595,4
3705,model.output_proj.layers.2,SAE,13,0.8324873096446701,4
3706,model.blocks.2.activation,SOM,11,1.0,4
3707,model.blocks.0.activation,SAE,11,0.9179487179487179,4
3708,model.edge_s2s,baseline,52,0.9378238341968912,4
3709,model.edge_s2s,SAE,12,0.9635416666666666,4
3710,model.blocks.2.activation,baseline,3,1.0,4
3711,model.edge_s2s,SAE,151,0.864321608040201,4
3712,model.edge_s2s,SAE,34,0.8958333333333334,4
3713,model.node_s2s,SAE,133,0.9798994974874372,4
3714,model.node_s2s,SAE,149,0.9739583333333334,4
3715,model.node_s2s,baseline,27,0.9948717948717949,4
3716,model.edge_s2s,SAE,87,0.9289340101522843,4
3717,model.edge_s2s,baseline,51,0.9030612244897959,4
3718,model.blocks.1.activation,SOM,17,1.0,4
3719,model.state_encoder.layers.1,SOM,4,0.9938271604938271,4
3720,model.edge_s2s,SAE,181,0.9119170984455959,4
3721,model.node_s2s,SAE,80,0.8205128205128205,4
3722,model.node_s2s,SAE,4,0.9949494949494949,4
3723,model.edge_s2s,SAE,15,0.8756476683937824,4
3724,model.output_proj.layers.2,SOM,1,1.0,4
3725,model.blocks.1.activation,SAE,2,0.9746192893401016,4
3726,model.edge_s2s,SAE,88,0.9585492227979274,4
3727,model.blocks.0.activation,SOM,1,1.0,4
3728,model.state_encoder.layers.1,SOM,7,0.993421052631579,4
3729,model.node_s2s,SOM,7,1.0,4
3730,model.node_s2s,baseline,17,0.98,4
3731,model.blocks.2.activation,SAE,39,0.979381443298969,4
3732,model.blocks.1.activation,baseline,6,0.9142857142857143,4
3733,model.edge_s2s,baseline,61,0.9533678756476683,4
3734,model.blocks.0.activation,baseline,0,0.9947089947089947,4
3735,model.blocks.2.activation,SAE,6,0.9565217391304348,4
3736,model.edge_s2s,SAE,142,0.9322916666666666,4
3737,model.node_s2s,SAE,40,0.9076923076923077,4
3738,model.node_s2s,SAE,75,0.9344262295081968,4
3739,model.blocks.1.activation,SAE,24,0.8333333333333334,4
3740,model.node_s2s,baseline,57,0.9432989690721649,4
3741,model.node_s2s,baseline,63,0.9747474747474747,4
3742,model.node_s2s,SAE,64,0.9739583333333334,4
3743,model.blocks.2.activation,SOM,22,1.0,4
3744,model.edge_s2s,SAE,166,0.9025641025641026,4
3745,model.blocks.2.activation,SOM,10,1.0,4
3746,model.edge_s2s,SAE,164,0.9020618556701031,4
3747,model.blocks.2.activation,SAE,35,0.8789473684210526,4
3748,model.node_s2s,SAE,74,0.9441624365482234,4
3749,model.blocks.2.activation,SAE,40,0.8762886597938144,4
3750,model.node_s2s,SAE,103,0.968421052631579,4
3751,model.edge_s2s,SAE,185,0.8814432989690721,4
3752,model.blocks.1.activation,baseline,12,0.9949494949494949,4
3753,model.blocks.0.activation,SOM,12,0.994413407821229,4
3754,model.blocks.0.activation,SAE,26,0.9214659685863874,4
3755,model.blocks.2.activation,SAE,28,0.9234972677595629,4
3756,model.blocks.1.activation,SOM,6,0.9869281045751634,4
3757,model.node_s2s,SAE,92,0.9788359788359788,4
3758,model.blocks.1.activation,SAE,40,0.875,4
3759,model.edge_s2s,SAE,66,0.9639175257731959,4
3760,model.output_proj.layers.2,SOM,13,1.0,4
3761,model.edge_s2s,SAE,72,0.8601036269430051,4
3762,model.node_s2s,baseline,43,0.9797979797979798,4
3763,model.node_s2s,SAE,184,0.8979591836734694,4
3764,model.node_s2s,baseline,54,0.8542713567839196,4
3765,model.edge_s2s,SAE,77,0.8939393939393939,4
3766,model.output_proj.layers.2,SAE,11,0.9693877551020408,4
3767,model.node_s2s,SAE,73,0.8542713567839196,4
3768,model.node_s2s,SAE,176,0.9897435897435898,4
3769,model.node_s2s,SAE,146,0.9629629629629629,4
3770,model.state_encoder.layers.1,SAE,37,0.8615384615384616,4
3771,model.edge_s2s,SAE,93,0.8911917098445595,4
3772,model.node_s2s,SAE,118,0.9631578947368421,4
3773,model.blocks.2.activation,baseline,0,0.9947089947089947,4
3774,model.blocks.1.activation,SAE,19,0.9696969696969697,4
3775,model.node_s2s,SOM,13,1.0,4
3776,model.state_encoder.layers.1,SAE,25,1.0,4
3777,model.node_s2s,SAE,69,0.9796954314720813,4
3778,model.state_encoder.layers.1,SAE,30,0.9744897959183674,4
3779,model.edge_s2s,SAE,140,0.8535353535353535,4
3780,model.blocks.2.activation,SAE,26,0.9736842105263158,4
3781,model.node_s2s,SAE,97,0.9898477157360406,4
3782,model.edge_s2s,baseline,8,0.949748743718593,4
3783,model.output_proj.layers.2,SOM,19,1.0,4
3784,model.blocks.0.activation,SOM,9,0.987012987012987,4
3785,model.node_s2s,SAE,95,0.9197860962566845,4
3786,model.edge_s2s,SAE,39,0.9358288770053476,4
3787,model.edge_s2s,SAE,155,0.9381443298969072,4
3788,model.blocks.1.activation,baseline,13,0.9481865284974094,4
3789,model.node_s2s,SAE,10,0.9735449735449735,4
3790,model.blocks.0.activation,SAE,4,0.8979591836734694,4
3791,model.edge_s2s,SAE,37,0.9642857142857143,4
3792,model.blocks.0.activation,SAE,16,0.898936170212766,4
3793,model.edge_s2s,SAE,168,0.9336734693877551,4
3794,model.blocks.0.activation,SAE,6,0.8928571428571429,4
3795,model.state_encoder.layers.1,baseline,15,0.9949748743718593,4
3796,model.node_s2s,baseline,22,1.0,4
3797,model.blocks.1.activation,SOM,14,1.0,4
3798,model.blocks.0.activation,SAE,1,0.9949238578680203,4
3799,model.node_s2s,SAE,126,0.9631578947368421,4
3800,model.state_encoder.layers.1,SAE,31,0.9384615384615385,4
3801,model.output_proj.layers.2,SAE,12,0.9132653061224489,4
3802,model.blocks.0.activation,baseline,12,0.9949494949494949,4
3803,model.node_s2s,SAE,147,0.9739583333333334,4
3804,model.blocks.0.activation,SOM,21,1.0,4
3805,model.output_proj.layers.2,SAE,45,0.92,4
3806,model.edge_s2s,baseline,2,0.964824120603015,4
3807,model.node_s2s,baseline,18,0.9396984924623115,4
3808,model.blocks.2.activation,baseline,8,0.8769230769230769,4
3809,model.output_proj.layers.2,SAE,39,0.9583333333333334,4
3810,model.edge_s2s,SAE,115,0.8556701030927835,4
3811,model.edge_s2s,SAE,89,0.9329896907216495,4
3812,model.output_proj.layers.2,baseline,9,0.9847715736040609,4
3813,model.edge_s2s,baseline,10,0.9783783783783784,4
3814,model.state_encoder.layers.1,SOM,23,0.9931972789115646,4
3815,model.blocks.0.activation,SAE,0,0.9646464646464646,4
3816,model.edge_s2s,SAE,36,0.953125,4
3817,model.blocks.0.activation,baseline,14,0.8923076923076924,4
3818,model.node_s2s,SAE,159,0.9787234042553191,4
3819,model.edge_s2s,SAE,105,0.958974358974359,4
3820,model.blocks.0.activation,SAE,45,0.958974358974359,4
3821,model.state_encoder.layers.1,SOM,21,1.0,4
3822,model.edge_s2s,SOM,0,1.0,4
3823,model.node_s2s,SOM,9,1.0,4
3824,model.state_encoder.layers.1,SAE,29,0.9846153846153847,4
3825,model.node_s2s,SAE,113,0.9849246231155779,4
3826,model.blocks.0.activation,SAE,2,0.882051282051282,4
3827,model.edge_s2s,baseline,5,0.9587628865979382,4
3828,model.edge_s2s,SAE,137,0.9238578680203046,4
3829,model.edge_s2s,SAE,184,0.9384615384615385,4
3830,model.edge_s2s,SAE,101,0.9319371727748691,4
3831,model.edge_s2s,SAE,75,0.9329896907216495,4
3832,model.node_s2s,SAE,79,0.9682539682539683,4
3833,model.output_proj.layers.2,SOM,9,1.0,4
3834,model.node_s2s,SAE,87,0.9738219895287958,4
3835,model.output_proj.layers.2,baseline,6,0.9142857142857143,4
3836,model.edge_s2s,SAE,48,0.8883248730964467,4
3837,model.state_encoder.layers.1,SAE,0,0.9795918367346939,4
3838,model.state_encoder.layers.1,baseline,12,0.9949494949494949,4
3839,model.node_s2s,baseline,46,0.9593908629441624,4
3840,model.output_proj.layers.2,SAE,47,0.9246231155778895,4
3841,model.state_encoder.layers.1,SAE,47,0.8737373737373737,4
3842,model.edge_s2s,SAE,133,0.9247311827956989,4
3843,model.edge_s2s,baseline,48,0.8497409326424871,4
3844,model.edge_s2s,baseline,42,0.9441340782122905,4
3845,model.node_s2s,SAE,131,0.9619565217391305,4
3846,model.output_proj.layers.2,SOM,24,1.0,4
3847,model.state_encoder.layers.1,SAE,21,0.8571428571428571,4
3848,model.node_s2s,SAE,170,0.96875,4
3849,model.output_proj.layers.2,SOM,16,1.0,4
3850,model.blocks.0.activation,SOM,0,0.9936708860759493,4
3851,model.edge_s2s,SAE,154,0.9740932642487047,4
3852,model.edge_s2s,baseline,59,0.9543147208121827,4
3853,model.blocks.1.activation,SAE,3,0.9847715736040609,4
3854,model.blocks.2.activation,SOM,2,0.993103448275862,4
3855,model.state_encoder.layers.1,baseline,13,0.9481865284974094,4
3856,model.node_s2s,SAE,183,0.9840425531914894,4
3857,model.blocks.1.activation,SAE,14,0.8743455497382199,4
3858,model.blocks.0.activation,SAE,22,0.9325153374233128,4
3859,model.state_encoder.layers.1,SAE,46,0.9848484848484849,4
3860,model.state_encoder.layers.1,SOM,18,1.0,4
3861,model.node_s2s,SAE,124,0.9898477157360406,4
3862,model.edge_s2s,SAE,11,0.9285714285714286,4
3863,model.node_s2s,SAE,2,0.9736842105263158,4
3864,model.edge_s2s,SAE,112,0.9788359788359788,4
3865,model.edge_s2s,SAE,44,0.9740932642487047,4
3866,model.node_s2s,baseline,40,0.9595959595959596,4
3867,model.node_s2s,SAE,143,0.9848484848484849,4
3868,model.edge_s2s,SAE,158,0.9581151832460733,4
3869,model.edge_s2s,SAE,135,0.9067357512953368,4
3870,model.edge_s2s,baseline,17,1.0,4
3871,model.blocks.0.activation,SAE,18,0.9411764705882353,4
3872,model.edge_s2s,SAE,120,0.9682539682539683,4
3873,model.blocks.1.activation,SAE,6,0.9538461538461539,4
3874,model.node_s2s,SAE,43,0.9365079365079365,4
3875,model.edge_s2s,SAE,123,0.8770053475935828,4
3876,model.output_proj.layers.2,SAE,38,0.9282051282051282,4
3877,model.blocks.2.activation,SAE,12,0.8477157360406091,4
3878,model.edge_s2s,SAE,90,0.9432989690721649,4
3879,model.edge_s2s,baseline,30,0.8838383838383839,4
3880,model.output_proj.layers.2,SOM,6,1.0,4
3881,model.node_s2s,SAE,157,0.9846153846153847,4
3882,model.state_encoder.layers.1,SOM,16,0.9947643979057592,4
3883,model.edge_s2s,SAE,116,0.8775510204081632,4
3884,model.blocks.1.activation,SOM,0,0.9746192893401016,4
3885,model.state_encoder.layers.1,SOM,2,0.9869281045751634,4
3886,model.state_encoder.layers.1,SAE,18,0.9846938775510204,4
3887,model.edge_s2s,baseline,38,0.868020304568528,4
3888,model.edge_s2s,SAE,49,0.8578947368421053,4
3889,model.node_s2s,SAE,7,0.9895833333333334,4
3890,model.blocks.1.activation,SOM,22,1.0,4
3891,model.blocks.1.activation,SAE,31,0.9895287958115183,4
3892,model.edge_s2s,SAE,7,0.9585492227979274,4
3893,model.state_encoder.layers.1,SAE,3,0.9846938775510204,4
3894,model.node_s2s,SOM,20,1.0,4
3895,model.state_encoder.layers.1,SAE,8,0.9329896907216495,4
3896,model.node_s2s,SAE,27,0.9473684210526315,4
3897,model.blocks.1.activation,SOM,19,1.0,4
3898,model.node_s2s,SAE,34,0.979381443298969,4
3899,model.output_proj.layers.2,SOM,5,0.9940476190476191,4
3900,model.blocks.2.activation,SOM,9,0.9881656804733728,4
3901,model.edge_s2s,SAE,1,0.9844559585492227,4
3902,model.edge_s2s,SOM,23,0.9896373056994818,4
3903,model.edge_s2s,SAE,132,0.9238578680203046,4
3904,model.output_proj.layers.2,SAE,16,0.9796954314720813,4
3905,model.node_s2s,SOM,8,1.0,4
3906,model.node_s2s,SAE,178,0.898989898989899,4
3907,model.edge_s2s,baseline,12,0.9257142857142857,4
3908,model.edge_s2s,SAE,99,0.949238578680203,4
3909,model.node_s2s,baseline,48,0.9095477386934674,4
3910,model.node_s2s,SAE,35,0.9748743718592965,4
3911,model.blocks.2.activation,baseline,12,0.9949494949494949,4
3912,model.blocks.1.activation,SAE,47,1.0,4
3913,model.edge_s2s,SAE,5,0.8527918781725888,4
3914,model.edge_s2s,baseline,55,0.965,4
3915,model.edge_s2s,baseline,39,0.9489795918367347,4
3916,model.edge_s2s,baseline,34,0.9081632653061225,4
3917,model.edge_s2s,SAE,70,0.9072164948453608,4
3918,model.node_s2s,baseline,42,0.9646464646464646,4
3919,model.node_s2s,SAE,102,0.9840425531914894,4
3920,model.edge_s2s,SAE,170,0.9214659685863874,4
3921,model.node_s2s,SAE,25,0.9842931937172775,4
3922,model.node_s2s,SOM,14,1.0,4
3923,model.node_s2s,SOM,11,1.0,4
3924,model.output_proj.layers.2,SOM,7,1.0,4
3925,model.node_s2s,SOM,5,1.0,4
3926,model.edge_s2s,baseline,19,0.9396984924623115,4
3927,model.node_s2s,baseline,12,0.9897959183673469,4
3928,model.node_s2s,SAE,185,0.9627659574468085,4
3929,model.node_s2s,SAE,65,0.9263157894736842,4
3930,model.blocks.0.activation,SOM,8,0.9931972789115646,4
3931,model.blocks.2.activation,SAE,18,0.9847715736040609,4
3932,model.blocks.2.activation,baseline,7,0.8723404255319149,4
3933,model.state_encoder.layers.1,SOM,6,0.9735099337748344,4
3934,model.edge_s2s,SAE,26,0.9845360824742269,4
3935,model.blocks.0.activation,SAE,3,0.8814432989690721,4
3936,model.blocks.0.activation,SAE,14,0.9846153846153847,4
3937,model.blocks.0.activation,SAE,12,1.0,4
3938,model.edge_s2s,SAE,156,0.8563829787234043,4
3939,model.state_encoder.layers.1,SAE,32,0.9949494949494949,4
3940,model.edge_s2s,SAE,4,0.9267015706806283,4
3941,model.node_s2s,baseline,15,1.0,4
3942,model.node_s2s,SAE,90,0.978494623655914,4
3943,model.node_s2s,SAE,142,0.9526315789473684,4
3944,model.blocks.0.activation,SAE,13,0.93717277486911,4
3945,model.node_s2s,SAE,150,0.975,4
3946,model.node_s2s,baseline,52,0.96,4
3947,model.node_s2s,SAE,94,0.9842931937172775,4
3948,model.edge_s2s,SAE,131,0.9540816326530612,4
3949,model.node_s2s,SAE,182,0.9891891891891892,4
3950,model.node_s2s,baseline,33,0.8190954773869347,4
3951,model.state_encoder.layers.1,SOM,9,1.0,4
3952,model.edge_s2s,baseline,43,0.9689119170984456,4
3953,model.blocks.0.activation,SAE,27,0.9792746113989638,4
3954,model.blocks.2.activation,SOM,7,1.0,4
3955,model.node_s2s,SOM,1,1.0,4
3956,model.node_s2s,SAE,78,0.9899497487437185,4
3957,model.blocks.2.activation,baseline,1,0.9393939393939394,4
3958,model.node_s2s,baseline,35,0.9444444444444444,4
3959,model.output_proj.layers.2,SAE,25,0.9948453608247423,4
3960,model.blocks.2.activation,SAE,7,0.9020618556701031,4
3961,model.edge_s2s,SAE,3,0.9222797927461139,4
3962,model.node_s2s,SAE,190,0.9735449735449735,4
3963,model.blocks.1.activation,baseline,15,0.9949748743718593,4
3964,model.edge_s2s,SAE,18,0.8848167539267016,4
3965,model.node_s2s,baseline,30,0.97,4
3966,model.output_proj.layers.2,baseline,8,0.8769230769230769,4
3967,model.edge_s2s,baseline,49,0.9343434343434344,4
3968,model.node_s2s,SAE,169,0.958974358974359,4
3969,model.node_s2s,SAE,15,0.9402173913043478,4
3970,model.node_s2s,SAE,128,0.9947089947089947,4
3971,model.node_s2s,SAE,191,0.9797979797979798,4
3972,model.output_proj.layers.2,baseline,5,0.9846153846153847,4
3973,model.node_s2s,SAE,188,0.9735449735449735,4
3974,model.blocks.1.activation,SOM,9,1.0,4
3975,model.edge_s2s,baseline,29,0.9432989690721649,4
3976,model.blocks.0.activation,SOM,22,1.0,4
3977,model.node_s2s,SAE,58,0.9899497487437185,4
3978,model.state_encoder.layers.1,SAE,27,0.9949238578680203,4
3979,model.output_proj.layers.2,SAE,29,0.9090909090909091,4
3980,model.edge_s2s,SAE,145,0.8571428571428571,4
3981,model.node_s2s,SAE,37,0.9576719576719577,4
3982,model.node_s2s,SAE,144,0.967741935483871,4
3983,model.blocks.0.activation,SAE,35,0.9897435897435898,4
3984,model.blocks.0.activation,SOM,14,0.9937106918238994,4
3985,model.edge_s2s,SAE,74,0.9109947643979057,4
3986,model.node_s2s,SOM,15,1.0,4
3987,model.blocks.0.activation,SAE,10,0.98989898989899,4
3988,model.blocks.2.activation,SAE,23,0.9128205128205128,4
3989,model.edge_s2s,baseline,44,0.8907103825136612,4
3990,model.node_s2s,SAE,125,0.9095477386934674,4
3991,model.state_encoder.layers.1,baseline,11,0.9641025641025641,4
