band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
6.6616,5.246402,15.02102,0.0,-0.7008373,0.0,-6.806485,-4.319055,1.0,0.0,0.0,1.0,3.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,-13.49895,721.009,5.9608,-0.7008,1
7.3401,4.126698,12.60077,0.0,-0.9533673,0.009395693,-10.05554,-3.993478,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0004086,0.0001362,1.801477e-06,-6.222866,226.8139,6.2466,-1.0935,1
0.0,10.20195,4.814412,0.0,13.84898,5.197524,-1.409297,3.836258,0.0,1.0,1.0,0.0,3.0,20.0,6.0,1.0,1.0,2.048717,1.024358,0.02127692,-0.8212972,96.28824,0.0,0.0,0
0.0,5.969673,10.90662,0.0,6.762362,2.391109,-10.15895,2.332259,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,9.86e-05,9.86e-05,2.260095e-06,-4.317857,43.62648,0.0,0.0,0
0.0,5.070189,20.77387,0.0,2.624162,1.414002,-10.73171,1.414002,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0005376,0.0005376,6.469665e-06,-1.344143,83.09549,0.0,0.0,0
0.0,2.755159,7.539617,0.0,6.884601,4.40438,-4.601689,4.40438,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,5.61e-05,5.61e-05,1.860174e-06,-4.511439,30.15847,0.0,0.0,0
0.0,2.274122,9.134447,0.0,5.159344,4.367345,-4.638723,4.367345,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.003677,0.003677,0.0001006355,-4.548473,36.53779,0.0,0.0,0
0.0,2.303328,11.55608,0.0,4.887903,2.288662,-6.091108,2.18672,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.01e-05,1.01e-05,2.184997e-07,-6.091108,46.22433,0.0,0.0,0
0.0,1.981582,10.48296,0.0,2.922383,3.193112,-5.812956,3.193112,0.0,1.0,1.0,0.0,2.0,32.0,1.0,6.0,1.0,3.594679,0.4493349,0.01071584,-5.722706,335.4547,0.0,0.0,0
0.0,5.201076,23.22983,0.0,1.934594,2.887722,-18.19197,2.204516,0.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,5.795089,5.795089,0.04989352,-5.476397,116.1491,0.0,0.0,0
0.0,3.041994,6.828693,0.0,7.603923,4.212241,-4.793828,4.212241,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.77e-05,1.77e-05,6.48001e-07,-4.703578,27.31477,0.0,0.0,0
0.0,12.95637,13.39167,0.0,5.514113,2.247475,-4.003799,2.247475,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0003241,0.0003241,1.210081e-05,-4.003799,26.78334,0.0,0.0,0
